screen_name,tweet,source,reply,is_quote,favorite_count,retweet_count,hashtags,contain_url,contain_media,mention,lang,have_coordinate,name,use_location,have_description,have_url_17,followers_count,friends_count,friend_ratio,listed_count,statuses_count,favourites_count,account_created_at,verified,have_url_26,account_lang,use_banner,status
kataloper,"Ma'ruf Amin menyampaikan hal ini pada Hari Minggu, 17 Maret 2019

https://t.co/BYyF0u56Q6 #Pilpres2019 #BeritagarID via @beritagarid https://t.co/AIHZLwjBEM",bimachatbot,FALSE,FALSE,0,0,Pilpres2019 BeritagarID,TRUE,TRUE,TRUE,in,FALSE,LOPER,FALSE,TRUE,TRUE,343,1,343,1,1314,0,2012-12-04T11:09:58Z,FALSE,TRUE,en,TRUE,BOT
kataloper,"Pernyataan Sandiaga Uno pada Hari Senin, 25 Maret 2019

https://t.co/BYyF0u56Q6 #Pilpres2019 #BeritagarID via @beritagarid https://t.co/Yy2nPgucC9",bimachatbot,TRUE,FALSE,0,0,Pilpres2019 BeritagarID,TRUE,TRUE,TRUE,in,FALSE,LOPER,FALSE,TRUE,TRUE,343,1,343,1,1314,0,2012-12-04T11:09:58Z,FALSE,TRUE,en,TRUE,BOT
kataloper,"Menurut Prabowo Subianto pada Hari Selasa, 26 Maret 2019

https://t.co/BYyF0u56Q6 #Pilpres2019 #BeritagarID via @beritagarid https://t.co/rkTOww16Dd",bimachatbot,TRUE,FALSE,0,0,Pilpres2019 BeritagarID,TRUE,TRUE,TRUE,in,FALSE,LOPER,FALSE,TRUE,TRUE,343,1,343,1,1314,0,2012-12-04T11:09:58Z,FALSE,TRUE,en,TRUE,BOT
kataloper,"Joko Widodo menyampaikan hal ini pada Hari Senin, 25 Maret 2019

https://t.co/BYyF0u56Q6 #Pilpres2019 #BeritagarID via @beritagarid https://t.co/SOPjasHRNt",bimachatbot,TRUE,FALSE,0,0,Pilpres2019 BeritagarID,TRUE,TRUE,TRUE,in,FALSE,LOPER,FALSE,TRUE,TRUE,343,1,343,1,1314,0,2012-12-04T11:09:58Z,FALSE,TRUE,en,TRUE,BOT
GTVID_News,"Beredar sebuah video singkat emak-emak pendukung pasangan capres 01 dan 02 terlibat keributan di depan Gedung KPU, Jakarta. #viral #emakemak #Jokowi #Prabowo #Pilpres2019 #BuletiniNewsMalam #GTVNews https://t.co/NATHiSEUZC",Twitter Media Studio,FALSE,FALSE,0,0,viral emakemak Jokowi Prabowo Pilpres2019 BuletiniNewsMalam GTVNews,FALSE,TRUE,FALSE,in,FALSE,GTV Indonesia News,TRUE,TRUE,TRUE,10374,242,42.86776859504132,39,151893,487,2012-04-02T09:29:23Z,TRUE,TRUE,en,TRUE,HUMAN
Harianterbit_,"Sofyan Jacob: Pilpres 2019, Pak Polisi Jangan Ikut Kompetisi #NetralitasPolri #Jokowi #Prabowo #Pilpres2019 https://t.co/DkRtSByC3I",IFTTT,FALSE,FALSE,0,0,NetralitasPolri Jokowi Prabowo Pilpres2019,TRUE,FALSE,FALSE,in,FALSE,HarianTerbit,TRUE,TRUE,TRUE,1819,236,7.7076271186440675,18,128144,5,2012-08-09T12:31:17Z,FALSE,TRUE,en,TRUE,BOT
schnucknetwork,"<U+0001F1EE><U+0001F1E9> Meet sandiuno, Indonesia's young, marathon-running vice-presidential candidate, who's about to run the biggest race of his career #pilpres2019 https://t.co/vp0ev75h22",IFTTT,FALSE,FALSE,0,0,pilpres2019,FALSE,TRUE,FALSE,en,FALSE,Schnuck Networks,TRUE,TRUE,FALSE,1906,323,5.900928792569659,2,707,115,2013-11-10T08:39:35Z,FALSE,FALSE,en,TRUE,HUMAN
golkarindonesia,"H. Tonny Aprilani merupakan caleg DPR RIDapil Jabar 4 yang memiliki pengalaman organisasi yang mumpuni serta jabatan organisasi yang tinggi.

#golk4rmenang #golk4rforindonesia #suararakyatsuaragolkar #partaigolkar #pileg2019 #pilpres2019 #capres2019 #jabar4 #WongKitoCoblosJokowi https://t.co/zTfrCHAnWI",Twitter for iPad,FALSE,FALSE,0,0,golk4rmenang golk4rforindonesia suararakyatsuaragolkar partaigolkar pileg2019 pilpres2019 capres2019 jabar4 WongKitoCoblosJokowi,FALSE,TRUE,FALSE,in,TRUE,golkarforindonesia,TRUE,TRUE,FALSE,401,214,1.8738317757009346,0,2063,1499,2018-12-28T04:45:32Z,FALSE,FALSE,id,TRUE,HUMAN
lianadewi,"Yuk warga jaksel, jakpus, dan luar negeri pemilu nanti pilih no 7! #caleg #pemilu2019 #dpr #pilpres2019 #bkm #jaksel #jakpus https://t.co/iLCSlCwsS6",Twitter for iPhone,FALSE,FALSE,0,0,caleg pemilu2019 dpr pilpres2019 bkm jaksel jakpus,FALSE,TRUE,FALSE,in,FALSE,liana dewi,TRUE,FALSE,FALSE,399,174,2.293103448275862,6,7050,10,2009-06-30T10:40:51Z,FALSE,FALSE,en,TRUE,HUMAN
agungfirman91,"fisik kami tdk sempurna kalian,tapi kami bisa menyempurnakan kalian di pemilihan nanti kami juga ada hak untuk memilih presiden,difabel punya hak prabowo jokowi Fahrihamzah sandiuno #kaumdifabel #difabel #pilpres2019 #solidaritasdifabe #mualaikandifabel",twittbot.net,FALSE,FALSE,0,0,kaumdifabel difabel pilpres2019 solidaritasdifabe mualaikandifabel,FALSE,FALSE,FALSE,in,FALSE,agung firmansyah,TRUE,TRUE,FALSE,15,175,0.08571428571428572,0,497,23,2009-12-19T07:11:07Z,FALSE,FALSE,id,TRUE,BOT
detikcom,"Bawaslu menegaskan tudingan Imam Besar FPI Habib Rizieq, yang menyebut elite parpol pro-Jokowi mengontak para ketua TPS di Arab Saudi guna memuluskan pemenangan Jokowi, tidak benar. Apa penjelasan Bawaslu? #Pilpres2019  https://t.co/Cl0jzfzvWk",Echobox Social,FALSE,FALSE,133,57,Pilpres2019,TRUE,FALSE,FALSE,in,FALSE,detikcom,TRUE,TRUE,TRUE,15016132,28,536290.4285714285,13311,1459891,35,2009-08-27T03:03:05Z,TRUE,TRUE,en,TRUE,HUMAN
vinrachelle,Pembangunan desa yang baik karena pemanfaatan yang bagus dalam pengbanguanan infrastruktur dan dana desa #DesaBersamaJokowi #01IndonesiaMaju  . #jkwdodopresuden #rupiahperkasabbmturun #pilpres2019 #kerjanyata #m4jub3rs4m4J0k0wii,Echofon,FALSE,FALSE,0,0,DesaBersamaJokowi 01IndonesiaMaju jkwdodopresuden rupiahperkasabbmturun pilpres2019 kerjanyata m4jub3rs4m4J0k0wii,FALSE,FALSE,FALSE,in,FALSE,Rachelle Vin,TRUE,FALSE,FALSE,192,179,1.0726256983240223,0,4182,0,2017-02-23T09:44:49Z,FALSE,FALSE,en,TRUE,HUMAN
pantau_com,"Ma\'ruf Amin Dihadang Massa Prabowo di Madura, BPN: Tak Ada Mobilisasi https://t.co/bp4MigNFfe #pantaucom #marufamin #kampanye #madura #pilpres2019",dlvr.it,FALSE,FALSE,0,0,pantaucom marufamin kampanye madura pilpres2019,TRUE,FALSE,FALSE,in,FALSE,Pantau.com,TRUE,TRUE,TRUE,2144,46,46.608695652173914,3,31966,9,2017-12-11T06:50:53Z,FALSE,TRUE,en,TRUE,HUMAN
detikcom,"Nurullita (20) dan atasannya, Komisaris PT PPLA Merry Puspitasari sepakat berdamai. Merry disebut minta maaf atas pem-bully-an yang dialami Nurullita. #viral #Pilpres2019  https://t.co/JPOv0FNMG1",Echobox Social,FALSE,FALSE,4,1,viral Pilpres2019,TRUE,FALSE,FALSE,in,FALSE,detikcom,TRUE,TRUE,TRUE,15016132,28,536290.4285714285,13311,1459891,35,2009-08-27T03:03:05Z,TRUE,TRUE,en,TRUE,HUMAN
xPrayoga,"BACA YA BUAT LO SEMUA! 
KALO AMPE #PRABOWO MENANG
GUE BAKAL ANGKAT KAKI DARI NEGARA INI!
DAN KALO #JOKOWI MENANG 
GUE TETEP BAKALAN CABUT!

soalnya emg lg pengen liburan hehe
#Pilpres2019",Twitter for iPhone,FALSE,FALSE,0,1,PRABOWO JOKOWI Pilpres2019,FALSE,FALSE,FALSE,in,FALSE,Pray,FALSE,FALSE,TRUE,891,379,2.350923482849604,2,42408,32,2011-02-14T02:14:36Z,FALSE,TRUE,en,TRUE,HUMAN
jpnncom,"KH Ma'ruf Amin melanjutkan safari kampanyenya ke Lombok, Nusa Tenggara Barat yang pada Pilpres 2014 menjadi daerah lumbung suara Prabowo Subianto. #Pilpres2019 https://t.co/Ugf09BYupx",JPNN News Update,FALSE,FALSE,0,0,Pilpres2019,TRUE,FALSE,FALSE,in,FALSE,JPNN.com,TRUE,TRUE,TRUE,45300,0,NA,390,500454,37,2009-10-02T08:23:26Z,TRUE,TRUE,en,TRUE,HUMAN
MamaMud25907936,"Wow sangat memalukan <U+0001F621>

#like #LikeABoss #LikeABoss #LIKEs #freerepost #memalukan #pilpres2019 #01IndonesiaMaju #PecatanLebihTNIdariTNI #PecatanLebihTNIdariTNI #viral #kaderdemokrat #Demokrat https://t.co/FflNb90SZj",Twitter for Android,FALSE,FALSE,1,0,like LikeABoss LikeABoss LIKEs freerepost memalukan pilpres2019 01IndonesiaMaju PecatanLebihTNIdariTNI PecatanLebihTNIdariTNI viral kaderdemokrat Demokrat,FALSE,TRUE,FALSE,in,TRUE,Mama Muda,FALSE,FALSE,FALSE,6,73,0.0821917808219178,0,19,10,2019-03-21T10:24:35Z,FALSE,FALSE,id,FALSE,SUSPICIOUS
NewsToday_ID,"Jelang Pilpres, Gus Anom Ajak Artis Selawatan di Semarang #pilpres2019 https://t.co/49Q7HVcCCO",TweetDeck,FALSE,FALSE,0,0,pilpres2019,TRUE,FALSE,FALSE,in,FALSE,Breaking News,TRUE,FALSE,FALSE,1368,118,11.59322033898305,2,154471,9,2016-09-06T08:06:58Z,FALSE,FALSE,en,TRUE,HUMAN
detikcom,"""...makin banyak yang meninggalkan (Jokowi)...teman lama di PDIP sekarang bersama-sama saya mendukung pasangan Prabowo-Sandi,"" kata Eks kader senior PDIP, Rustriningsih. #Pilpres2019  https://t.co/vJk6lNqWpY",Echobox Social,FALSE,FALSE,931,356,Pilpres2019,TRUE,FALSE,FALSE,in,FALSE,detikcom,TRUE,TRUE,TRUE,15016132,28,536290.4285714285,13311,1459891,35,2009-08-27T03:03:05Z,TRUE,TRUE,en,TRUE,HUMAN
antaranews,"Lebih dari sejuta cuitan ramaikan Debat Capres. Apa saja?
https://t.co/2as3vYeOKI #DebatCapres2019 #Pilpres2019 https://t.co/g7tIv0JFDh",Twitter Web Client,FALSE,FALSE,0,0,DebatCapres2019 Pilpres2019,TRUE,TRUE,FALSE,in,FALSE,ANTARANEWS.COM,TRUE,TRUE,TRUE,1021841,38,26890.552631578947,3604,568479,624,2008-12-12T06:15:26Z,TRUE,TRUE,en,TRUE,HUMAN
detikcom,"Jika @prabowo menang, Ibu Titiek jadi ibu negara itu urusan belakangan,"" teriak Titiek. #Pilpres2019  https://t.co/gGY3wWAehS",Echobox Social,FALSE,FALSE,197,45,Pilpres2019,TRUE,FALSE,TRUE,in,FALSE,detikcom,TRUE,TRUE,TRUE,15016132,28,536290.4285714285,13311,1459891,35,2009-08-27T03:03:05Z,TRUE,TRUE,en,TRUE,HUMAN
esaepulm1,"Jangan sampai kita terpecah belah oleh angka.
1 dan 2 hnya sbuah angka saja. 
Mari kt ciptakan pilpres yg aman
@prabowo @sandiuno @jokowi @KHMarufAmin_ 
Kita diciptakan berbeda - beda suku, ras, agama, untuk saling mengenal &amp; bersama sama. 
#pilpres2019 #Indonesia #NKRIhargamati",Twitter for Android,FALSE,FALSE,0,0,pilpres2019 Indonesia NKRIhargamati,FALSE,FALSE,TRUE,in,FALSE,storywalkers,TRUE,TRUE,TRUE,8,76,0.10526315789473684,0,14,7,2019-01-01T17:57:26Z,FALSE,TRUE,en,TRUE,HUMAN
ReynaldiHard,"We Are Hiring !!!!!

#Pilpres2019 
#Apr02 
#RakyatBergerak 
#lowongankerja
#jakarta
#lowkerjakarta
#bts
#Viral https://t.co/piromoIw6q",Twitter for Android,FALSE,FALSE,0,0,Pilpres2019 Apr02 RakyatBergerak lowongankerja jakarta lowkerjakarta bts Viral,FALSE,TRUE,FALSE,en,FALSE,Reynaldi Hardiansyah,TRUE,TRUE,FALSE,4,41,0.0975609756097561,0,169,83,2019-01-16T18:01:55Z,FALSE,FALSE,id,TRUE,HUMAN
IrfanNu46476252,"Yang membuat sang jendral kalah nanti di 17 april hanyalah kecurangan dan kerakusan dari orang orang yang tidak pernah memiliki jiwa patriot,, maju terus jendral @prabowo
#PrabowoMenyapaSumbar
#15HariLagiCoblosCapres02 #15HariLagi02Menang #Pilpres2019 #TenggelamkanPDIPerjuangan https://t.co/1zazdgJXQH",Twitter for Android,FALSE,FALSE,2,1,PrabowoMenyapaSumbar 15HariLagiCoblosCapres02 15HariLagi02Menang Pilpres2019 TenggelamkanPDIPerjuangan,FALSE,TRUE,TRUE,in,FALSE,Irfan Nugraha,TRUE,TRUE,FALSE,6,19,0.3157894736842105,0,18,1,2019-03-05T02:32:19Z,FALSE,FALSE,en,TRUE,HUMAN
mhmfikri,4 jenderal (purn) vs 1 Letjen (purn) di #Pilpres2019,Twitter for Android,FALSE,FALSE,0,0,Pilpres2019,FALSE,FALSE,FALSE,in,FALSE,#EggBoy,TRUE,TRUE,TRUE,1377,338,4.07396449704142,2,34640,477,2011-02-21T15:31:45Z,FALSE,TRUE,en,TRUE,HUMAN
jonnyricardo_11,#JokoWIN17April #PrabowoMenyapaSumbar #Pemilu2019 #Pilpres2019 https://t.co/gHH9b0wV1f,Twitter for Android,FALSE,FALSE,0,0,JokoWIN17April PrabowoMenyapaSumbar Pemilu2019 Pilpres2019,FALSE,TRUE,FALSE,und,TRUE,jonnyricardo,TRUE,TRUE,FALSE,14,111,0.12612612612612611,0,185,190,2018-10-13T20:44:33Z,FALSE,FALSE,id,TRUE,HUMAN
jpnncom,Sekjen Partai NasDem Johnny G Plate mengkritik kubu Prabowo Subianto - Sandiaga S Uno yang sudah membicarakan pembagian kursi menteri. #Pilpres2019 https://t.co/EcnKqsl4Op,JPNN News Update,FALSE,FALSE,1,0,Pilpres2019,TRUE,FALSE,FALSE,in,FALSE,JPNN.com,TRUE,TRUE,TRUE,45300,0,NA,390,500454,37,2009-10-02T08:23:26Z,TRUE,TRUE,en,TRUE,HUMAN
K_inggg,#Pilpres2019 #akusihyangpentingjoget https://t.co/EWHT84zTSG,Twitter for Android,FALSE,FALSE,1,0,Pilpres2019 akusihyangpentingjoget,FALSE,TRUE,FALSE,und,FALSE,Ahmad Wahyu.P/Keling,TRUE,TRUE,TRUE,464,546,0.8498168498168498,0,29956,158,2010-04-19T12:20:00Z,FALSE,TRUE,en,TRUE,HUMAN
netralnews,"Ada Tudingan Pemilu Akan Curang, Begini Penegasan TKN Jokowi-Maâ€˜ruf https://t.co/DBWZrdW3Uc #JokowiMaruf #PrabowoSandi #Pilpres2019 #Netralnews",Twitter Web Client,FALSE,FALSE,0,0,JokowiMaruf PrabowoSandi Pilpres2019 Netralnews,TRUE,FALSE,FALSE,in,FALSE,NETRALNEWS,TRUE,TRUE,TRUE,1427,164,8.701219512195122,91,127560,2,2016-02-12T12:00:28Z,FALSE,TRUE,en,TRUE,HUMAN
Waluyo32609549,"#Trending #trendingtopic #pilpres2019 #pemiludamai #pemilu2019 #capres2019 #cawapres2019 #debatcapres2019 #jokowi #marufamin   #kpu #beritaterkini #cnnindonesia #tribunnews
#Viralkan #Viral #Pencitraan #ArtistOnTwitter #Jokowilagi #Jokowiduaperiode #01Menanglagi #JokowiHebat https://t.co/wfzzso7fyY",Twitter for Android,TRUE,FALSE,0,0,Trending trendingtopic pilpres2019 pemiludamai pemilu2019 capres2019 cawapres2019 debatcapres2019 jokowi marufamin kpu beritaterkini cnnindonesia tribunnews Viralkan Viral Pencitraan ArtistOnTwitter Jokowilagi Jokowiduaperiode 01Menanglagi JokowiHebat,FALSE,TRUE,FALSE,und,FALSE,Waluyo,FALSE,FALSE,FALSE,1,21,0.047619047619047616,0,37,0,2019-03-11T08:29:38Z,FALSE,FALSE,en,FALSE,BOT
indoposonline,"Ke-IV Tak Tertib, Ke-V Langsung Dikeluarkan
#Pilpres2019 #DebatPilpres2019 
https://t.co/j1B3zTYxJ2",Twitter Web Client,FALSE,FALSE,0,0,Pilpres2019 DebatPilpres2019,TRUE,FALSE,FALSE,in,FALSE,indopos.co.id,TRUE,TRUE,TRUE,3430,243,14.11522633744856,33,163995,143,2010-11-24T08:18:13Z,FALSE,TRUE,id,TRUE,HUMAN
detikcom,"""Kalau dia itu mendukung 01 kan boleh saja. Kepala desa kan bukan ASN, bukan pegawai negeri. Jadi kalau kepala desa dukung si A, si B, wong bupati aja boleh, gubernur aja boleh kok. Masak kepala desa nggak boleh,"" kata @KHMarufAmin_. #Pilpres2019  https://t.co/9z0wBuhoBm",Echobox Social,FALSE,FALSE,53,15,Pilpres2019,TRUE,FALSE,TRUE,in,FALSE,detikcom,TRUE,TRUE,TRUE,15016132,28,536290.4285714285,13311,1459891,35,2009-08-27T03:03:05Z,TRUE,TRUE,en,TRUE,HUMAN
Bisniscom,"Koalisi Prabowo-Sandi sejak awal sudah membicarakan kursi menteri ke semua partai koalisi, termasuk Partai Demokrat. https://t.co/tDUUujy1Cz #Pilpres2019",TweetDeck,FALSE,FALSE,0,0,Pilpres2019,TRUE,FALSE,FALSE,in,FALSE,Bisnis.com,TRUE,TRUE,TRUE,967927,46,21041.891304347828,1117,1082859,295,2010-03-01T09:56:53Z,TRUE,TRUE,en-gb,TRUE,HUMAN
beritaKBR,"Polisi Galang Dukungan untuk Pilpres 2019? Ini Jawaban @jokowi https://t.co/HmMRANcs49

Isu bantuan polisi menggalang dukungan untuk Jokowi tersebut diungkapkan bekas Kapolsek Pasirwangi Sulman Aziz.

#Pemilu2019 #Pilpres2019 https://t.co/udQQuegIvl",TweetDeck,FALSE,FALSE,1,1,Pemilu2019 Pilpres2019,TRUE,TRUE,TRUE,in,FALSE,KBR,TRUE,TRUE,TRUE,137116,6,22852.666666666668,533,203781,78,2010-03-19T07:17:03Z,FALSE,TRUE,en,TRUE,HUMAN
syahwalba,"Golput adalah protes terhadap kecurangan.Terhadap pemerintah. Bukan terhadap oposisi, yang menghendaki kejujuran.

#kpumelayani 
#kpu 
#kippidie
#relasikippidie
#AyoKitaPilih 
#ayoketps
#17AprilNyoblosYuk 
#Pilpres2019 
#Pileg2019 https://t.co/AEHqQb4PQ1",Twitter for Android,FALSE,FALSE,0,0,kpumelayani kpu kippidie relasikippidie AyoKitaPilih ayoketps 17AprilNyoblosYuk Pilpres2019 Pileg2019,FALSE,TRUE,FALSE,in,FALSE,syahwalba,FALSE,TRUE,FALSE,2,20,0.1,0,23,66,2019-03-26T15:34:09Z,FALSE,FALSE,en,FALSE,BOT
detikcom,"Jokowi-Ma'ruf disebut mengantongi 50,8 persen elektabilitas, sedangkan Prabowo-Sandiaga berada di angka 32 persen. Seperti apa survei yang dilakukan? #Pilpres2019  https://t.co/WaJb2mu8BE",Echobox Social,FALSE,FALSE,67,18,Pilpres2019,TRUE,FALSE,FALSE,in,FALSE,detikcom,TRUE,TRUE,TRUE,15016132,28,536290.4285714285,13311,1459891,35,2009-08-27T03:03:05Z,TRUE,TRUE,en,TRUE,HUMAN
serujinews,"Survei LSI: Jelang Hari Pencoblosan Elektabilitas Jokowi Masih 2 Digit Tinggalkan Prabowo

#AkuSERUJI
#ElektabilitasJokowi #ElektabilitasPrabowo #Pilpres2019 #SurveiLSI
https://t.co/Lxurq3dUQw",SERUJI.CO.ID,FALSE,FALSE,0,0,AkuSERUJI ElektabilitasJokowi ElektabilitasPrabowo Pilpres2019 SurveiLSI,TRUE,FALSE,FALSE,in,FALSE,SERUJI,TRUE,TRUE,TRUE,6988,15,465.8666666666667,14,26540,83,2016-11-07T19:33:27Z,FALSE,TRUE,id,TRUE,HUMAN
detikcom,Keluarga Sigar yang masih memiliki hubungan dengan capres @prabowo menyatakan dukungannya kepada capres @jokowi. #Pilpres2019  https://t.co/stWrAKJNjV,Echobox Social,FALSE,FALSE,284,101,Pilpres2019,TRUE,FALSE,TRUE,in,FALSE,detikcom,TRUE,TRUE,TRUE,15016132,28,536290.4285714285,13311,1459891,35,2009-08-27T03:03:05Z,TRUE,TRUE,en,TRUE,HUMAN
bob_bay,"@Iwanpiliang7 @muhammadiyah @DPR_RI @fadlizon @Fahrihamzah @fahiraidris @NetizenTofa @Muslim_Bersatu1 @Yusrilihza_Mhd @mahendradatta @ZaitunRasmin @DivHumasHansip @Harisaritonang @prabowo @IreneViena @HusniKamilManik @KPU_RI @AkunTofa @KPU_ID @SBYudhoyono @hanumrais @MarwanBatubara @bpkri @RestyCayah @maspiyuuu @kospirasiglobal @karniilyas @bawaslu_RI @KIPusat @realDonaldTrump @HukumDan @sudirmansaid @JonruGintingNew @tvOneNews @HillaryClinton @opposite6890 @IRIglobal @osce_odihr @PACE_News @aceproject_org @jack @randizuckerberg @Twitter @facebook @MayWongCNA @saididu @CarterCenter @cindymccain @anticorruption #Pemilu1955 #vote #Pilpres2019 
#Indonesia <U+0001F449> #IndiaElects

HUJAN GELEDEK ANGIN  
Ini icon #opposition #India 
MUDA CERDAS PEMBERANI
#BerawalDariNol <U+26FD> #fighters
<U+0001F447>
LIVE: Congress President @RahulGandhi launches 2019 Manifesto. 
#CongressManifesto2019 
https://t.co/u8WX6yWDRh",Twitter for Android,TRUE,FALSE,0,0,Pemilu1955 vote Pilpres2019 Indonesia IndiaElects opposition India BerawalDariNol fighters CongressManifesto2019,TRUE,FALSE,TRUE,in,FALSE,Bob_Calon GueBerNur,TRUE,TRUE,TRUE,474,4171,0.11364181251498441,19,14159,16958,2011-06-26T11:09:00Z,FALSE,TRUE,en,TRUE,HUMAN
agungfirman91,"apakah kami tidak pantas untuk diperhatikan pak ,dianggap sampah di masyarakat di indonesia kaum difabel juga warga indonesia   prabowo jokowi Fahrihamzah sandiuno #kaumdifabel #difabel #pilpres2019 #solidaritasdifabe",twittbot.net,FALSE,FALSE,0,0,kaumdifabel difabel pilpres2019 solidaritasdifabe,FALSE,FALSE,FALSE,in,FALSE,agung firmansyah,TRUE,TRUE,FALSE,15,175,0.08571428571428572,0,497,23,2009-12-19T07:11:07Z,FALSE,FALSE,id,TRUE,BOT
bg_thoy,"Ekspresi ketika temen lu...?
#Pilpres2019 #receh #AprilFools #APRILMOP https://t.co/dsF6AiovPH",Twitter for Android,FALSE,FALSE,2,0,Pilpres2019 receh AprilFools APRILMOP,FALSE,TRUE,FALSE,in,FALSE,thsyahfitra,FALSE,TRUE,FALSE,11,26,0.4230769230769231,0,64,24,2019-02-18T16:52:13Z,FALSE,FALSE,id,TRUE,HUMAN
detikcom,"""Mungkin beliau tidak berbohong, tetapi mungkin beliau mendapatkan informasi yang tidak benar sehingga beliau menyampaikan itu,"" ujar pihak Kemlu. #Pilpres2019  https://t.co/l89gyLWvaI",Echobox Social,FALSE,FALSE,22,4,Pilpres2019,TRUE,FALSE,FALSE,in,FALSE,detikcom,TRUE,TRUE,TRUE,15016132,28,536290.4285714285,13311,1459891,35,2009-08-27T03:03:05Z,TRUE,TRUE,en,TRUE,HUMAN
netralnews,"Kalah di Survei, TKN Justru Klaim Suara Jokowi-Maâ€˜ruf di Sumatera Naik  https://t.co/P1ttwLW1oz #JokowiMaruf #Pilpres2019 #Netralnews",Twitter Web Client,FALSE,FALSE,0,0,JokowiMaruf Pilpres2019 Netralnews,TRUE,FALSE,FALSE,in,FALSE,NETRALNEWS,TRUE,TRUE,TRUE,1427,164,8.701219512195122,91,127560,2,2016-02-12T12:00:28Z,FALSE,TRUE,en,TRUE,HUMAN
watyutink,"mengingat keberadaan MK merupakan perintah UUD 1945, apakah seruan Amien Rais dapat dikategorikan telah mengangkangi konstitusi?
#AmienRaisProvokator 
#Pilpres2019 
https://t.co/CRycFzteot",Twitter Web Client,FALSE,FALSE,0,0,AmienRaisProvokator Pilpres2019,TRUE,FALSE,FALSE,in,FALSE,watyutink.com,FALSE,TRUE,TRUE,166,504,0.32936507936507936,0,766,291,2017-08-08T17:35:29Z,FALSE,TRUE,en,FALSE,HUMAN
KrasPolsek,"#pemilu2019amandamaisejuk
#pilpres2019
#stophoax
#NKRIhargamati
#saveNKRI
#stopblackcampaign
#stopmoneypolitic https://t.co/797Uw46jFy",Twitter for Android,FALSE,FALSE,0,0,pemilu2019amandamaisejuk pilpres2019 stophoax NKRIhargamati saveNKRI stopblackcampaign stopmoneypolitic,FALSE,TRUE,FALSE,und,FALSE,Polsek Kras,TRUE,FALSE,FALSE,180,76,2.3684210526315788,0,4224,98,2017-07-21T06:40:22Z,FALSE,FALSE,id,FALSE,HUMAN
KrasPolsek,"#pemilu2019amandamaisejuk
#pilpres2019
#stophoax
#NKRIhargamati
#saveNKRI
#stopblackcampaign
#stopmoneypolitic https://t.co/mtbZ9LJdrR",Twitter for Android,FALSE,FALSE,0,0,pemilu2019amandamaisejuk pilpres2019 stophoax NKRIhargamati saveNKRI stopblackcampaign stopmoneypolitic,FALSE,TRUE,FALSE,und,FALSE,Polsek Kras,TRUE,FALSE,FALSE,180,76,2.3684210526315788,0,4224,98,2017-07-21T06:40:22Z,FALSE,FALSE,id,FALSE,HUMAN
detikcom,"""Saya kira ajang Pemilu 2019, 15 hari lagi. Jangan memperkeruh suasana. Yang bersangkutan (Sulman) sudah menjelaskan...Dan beliau sudah meminta maaf,"" ujar Direktur Program TKD Garut, Yudha Puja. #Pilpres2019  https://t.co/6e4XIRgmtn",Echobox Social,FALSE,FALSE,16,4,Pilpres2019,TRUE,FALSE,FALSE,in,FALSE,detikcom,TRUE,TRUE,TRUE,15016132,28,536290.4285714285,13311,1459891,35,2009-08-27T03:03:05Z,TRUE,TRUE,en,TRUE,HUMAN
tiliknews,"Prabowo Disambut Meriah Ribuan Masyarakat Padang

#Pilpres2019 #Capres2019 #KampanyePrabowo #Padang #RibuanWargaPendukung  https://t.co/gmPwMRcIoy",Twitter for iPhone,FALSE,FALSE,0,0,Pilpres2019 Capres2019 KampanyePrabowo Padang RibuanWargaPendukung,TRUE,FALSE,FALSE,in,FALSE,Tilik,TRUE,FALSE,TRUE,51,67,0.7611940298507462,0,5861,14,2018-03-02T15:36:51Z,FALSE,TRUE,en,TRUE,SUSPICIOUS
Syahrir_Lantoni,"Prabowo Disambut Meriah Ribuan Masyarakat Padang

#Pilpres2019 #Capres2019 #KampanyePrabowo #Padang #RibuanWargaPendukung  https://t.co/ktPcDXzhCK",Twitter for iPhone,FALSE,FALSE,0,0,Pilpres2019 Capres2019 KampanyePrabowo Padang RibuanWargaPendukung,TRUE,FALSE,FALSE,in,FALSE,Syahrir Lantoni,FALSE,TRUE,TRUE,462,292,1.582191780821918,3,6206,53,2010-05-12T02:53:31Z,FALSE,TRUE,en,TRUE,HUMAN
MakobarNews,Ini caranya Jika Ingin Pindah TPS saat Pemilu https://t.co/OaHqw8GjnX lewat @makobarnews #makobarnews #KPU #Pilpres2019,Twitter Web Client,FALSE,FALSE,0,0,makobarnews KPU Pilpres2019,TRUE,FALSE,TRUE,in,FALSE,Makobar,TRUE,TRUE,TRUE,455,39,11.666666666666666,0,2988,86,2017-08-13T12:18:07Z,FALSE,TRUE,id,TRUE,HUMAN
jimfrankbass,Ribuan tahun pelajari perang. Buset tu manusia apa fosil? #Pilpres2019 #pilpres,Twitter for Android,FALSE,FALSE,0,0,Pilpres2019 pilpres,FALSE,FALSE,FALSE,in,FALSE,Jimmy Frank,TRUE,TRUE,TRUE,1474,226,6.522123893805309,35,12789,877,2010-09-30T15:39:36Z,FALSE,TRUE,en,TRUE,HUMAN
